"DAVIS, Josh",1
"DAVIS, Kenneth Bryan",1
"DAVIS, Nicole",1
"DAVIS, Otis Crandall",1
"DAVIS, Paul",1
"DAVIS, Pauline Elaine",1
"DAVIS, Pierpont",1
"DAVIS, Roderick Hopkins",2
"DAVIS, Ronald",1
"DAVIS, Victor",1
"DAVIS, Walter Francis",1
"DAVIS, Walter Paul",1
"DAVTYAN, Gevorg",1
"DAVY, Nadia",1
"DAVYDENKO, Tamara",1
"DAVYDOVA, Anastasia",1
"DAVYDOVA, Elena",1
"DAVYDOVA, Natalya",1
"DAWES, Dominique",1
"DAWES-SPINKS, Eva",1
"DAWKINS, Travis",1
"DAWNAY, David",1
"DAWSON, Edward John",1
"DAWSON, Percival May",1
"DAWSON, Peter",1
"DAY, Charles Ward",1
"DAY, Derek Malcolm",1
"DAY, James E.",1
"DAY, Mike",1
"DE AMORIM CAMPOS, Jorge",1
"DE AVILA, Fernando",1
"DE AZEVEDO, Zenny",1
"DE BACKER, Jean",1
"DE BALLORRE, Gerard",1
"DE BARBARIN, Roger",1
"DE BARY, Amy Catherine",1
"DE BEAUREPAIRE, Frank",1
"DE BEHR, Victor",1
DE BELLEGARDE,1
"DE BENEDICTIS, Giovanni",1
"DE BEUS, Bernadette",1
"DE BIE, Jan",1
"DE BISSCHOP, Jules",1
"DE BLOMMAERT DE SOYE, Emmanuel",1
"DE BOIGNE, Raoul",1
"DE BOURGIGNON, Georges Camille",1
"DE BRIE, Thierry",1
"DE BROUWER, Petrus Godefridus",1
"DE BRUIJN, Chantal",1
"DE BRUIJN, Danielle",1
"DE BRUIJN, Inge",1
"DE BRUINE, Jan Adrianus",1
"DE BRUYN KOPS, George François",1
"DE BUINNE, Albert",1
"DE CAPRILES, Miguel Angel",1
"DE CARDENAS CULMELL, Carlos",1
"DE CARDENAS PLA, Carlos",1
"DE CHAMPSAVIN, Louis",1
"DE CLARY, Justinien",1
"DE COCK, Oscar",1
"DE COMBE, Joseph",1
"DE CONINCK, François",1
"DE CRAECKER, Joseph",1
"DE FIGUEROA, Alvaro",1
"DE FIGUEROA, José",1
"DE FILIP, Guido",1
"DE FLEURAC, Louis N.",1
"DE FREITAS, Rui",1
"DE GAIFFIER D'HESTROY, Hermann",1
"DE GARMENDIA, Basil Spalding",1
"DE GOEDE, Eva",1
"DE GROOT, Dudley",1
"DE GROOT, Henri Franciscus",1
"DE HAAN, Annemiek",1
"DE HAES, Frans",1
"DE HEIJ, Stella",1
"DE IRRUARRIZAGA, Alfonso",1
"DE JONG, Adrianus Egbertus Willem",1
"DE JONG, Jacobus Hermanus Hendrik",1
"DE JONG, Reggie",1
"DE JONGH, Hendrik Egb. Willem",1
"DE KACHE, Amos",1
"DE KNIBBER, Edmond",1
"DE KOK, Irene",1
"DE KONING, Marcelien",1
"DE KORVER, Johannes Marius",1
"DE KRUIJFF, Gerard Pieter",1
"DE KÖNIG, Claës",1
"DE L'ARBRE, Willy",1
"DE LA CHAPELLE, Georges",1
"DE LA CRUZ FERMANELLI, Juan Domingo",1
"DE LA FALAISE, Georges",1
"DE LA FUENTE, Juan",1
"DE LA GUERRA, Alejandra",1
"DE LA HOYA, Oscar",1
"DE LA MAZA, Leopoldo",1
"DE LA VEGA LEIJA, Luis Ignacio",1
"DE LAVAL, Erik",1
"DE LAVAL, Georg",1
"DE LEVIE, Elka",1
"DE LIMA, Vanderlei",1
"DE LIMA, Vicente",1
"DE LINDER, Ernst",1
"DE LOOPER, Hendrik Christiaan",1
"DE LOOPER, Jan",1
DE LOS TRUJILLOS (MARQUIS),1
"DE LUGET, Guy",1
"DE LUIGI, Guido",1
"DE MAGISTRIS, Gianni",1
"DE MAGISTRIS, Riccardo",1
"DE MANINCOR, Luigi",1
"DE MAR, Clarence Harrison",1
"DE MARTINO, Angelo",1
"DE MAYER, Jérome",1
"DE MELNITSKY, Nikolaï",1
"DE MILLE, Noel",1
"DE MONTIGNY, Fernand",1
"DE MORPURGO, Umberto",1
"DE NATRIS, Johannes Daniel",1
"DE NOOIJER, Teun",1
"DE NOOY, Meike",1
"DE OLIVEIRA, Fabiana",1
"DE OLIVEIRA, Joao Carlos",1
"DE OLIVEIRA, Servilio",1
"DE PALMA, Esteban",1
"DE PANTELEYMONOFF, Georgi",1
"DE PAUW, Henri",1
"DE PAZ PLA, Miguel",1
"DE PEDRINA, Franco",1
"DE PICCOLI, Francesco",1
"DE PIETRO, Joseph Nicholas",1
"DE RELWYSKOW, George Frederick",1
"DE RIEL, Emily",1
"DE ROEVER, Lisanne",1
"DE ROMMEL (BARON), Karol",1
"DE ROOCKER, Albert",1
"DE ROOS, Agathon",1
"DE ROSSI, Daniele",1
"DE ROSSI, Mino",1
"DE ROVER, Jolanda",1
"DE RUITER, Wietske",1
"DE SAINT GERMAIN, Henri Marie Raoul",1
"DE SAN MIGUEL, Justo",1
"DE SANZUANE, Renato",1
"DE SOMVILLE, Oscar Charles",1
"DE SOUZA FARIA, Romario",1
"DE SOUZA FILHO, Milton",1
"DE SOUZA MARTINS, Helder",1
"DE SOUZA, Carmo",1
"DE SOUZA, Hamilton",1
"DE STEFANO, Giulio",1
"DE TOLEDO MACHADO, Sergio",1
"DE VARONA, Donna Elizabeth",1
"DE VECCHI, Arturo",1
"DE VENDEVILLE, Charles",1
"DE VRENG, Frans",1
"DE VRIES LENTSCH JR., Willem",1
"DE VRIES LENTSCH SR., Willem",1
"DE VRIES, Dorien",1
"DE VRIES, Jan Cornelis",1
"DE WAAL, Reindert Berend Jan",1
"DE WEE, Maurice",1
"DE WEYLOCHNIKOFF, Pavel",1
"DE WILDE, Etienne",1
"DE WIT, M.",1
"DE WOLF, Nicolaas",1
"DE YOUNG, Liam",1
"DE ZWARTE, Pieter",1
"DEACON, Amos R.Little",1
"DEAKES, Nathan",1
"DEAKIN, Joseph Edmund",1
"DEAKIN, Matt",1
"DEAL, Lance Earl",1
"DEAN, L.F.",1
"DEAN, Peter Sweetser",1
"DEAN, William Henry",1
"DEARDRUFF, Deena Diana",1
"DEARING, Paul",1
"DEARLOVE, Jack G.",1
"DEAVER, Richard Burke",1
"DEAVINDER, Singh",1
"DEBAECKE, Harry",1
"DEBELKA, Dmitry",1
"DEBEVEC, Rajmond",1
"DEBORGIES, Albert",1
"DEBUF, Jean",1
"DEBUREAU, Philippe",1
"DEBURGHGRAEVE, Frederik",1
"DECANALI, Fernand",1
DECEBAL,1
"DECKER, Andreas",1
"DECOSSE, Lucie",1
"DECOTTIGNIES, Edmond",1
"DECUGIS, Max",2
"DECUYPER, Alphonse",1
"DEDIEU, Virginie",1
"DEE, Donald Francis",1
"DEES, Tony",1
"DEFAR, Meseret",1
"DEFERR, Gervasio",1
"DEFIAGBON, David",1
"DEFRANTZ, Anita Luceete",1
"DEGALE, James",1
"DEGANI, V.",1
"DEGENER, Richard Kempster",1
"DEGERMARK, Rudolf",1
"DEGLANE, Henri",1
"DEGN, Knud Oluf",1
"DEGTYAREV, Aleksandr",1
"DEHN, Werner",1
"DEHOUX, Lucien",1
"DEI ROSSI, Riccardo",1
"DEININGER, Beate",1
"DEITERS, Julie",1
"DEKANOVA, Vlasta",1
"DEKKER, Erik",1
"DEKKER, Femke",1
"DEKKER, Inge",1
"DEKKERS, Hurnet",1
"DEL BIMBO, Guglielmo",1
"DEL COSO IGLESIAS, Carlos",1
"DEL DUCA, Marcello",1
"DEL NERO, Simone",1
"DEL PILAR ROLDAN TAPIA, Maria",1
"DEL RIEGO GORDON, Guillermo",1
"DEL RIO SALAS, Jorge Alberto",1
"DELACOUR, Yves",1
"DELANEY, Ashley",1
"DELANEY, Francis James",1
"DELANY, Michael",1
"DELANY, Ronald Michael",1
"DELARGE, Jean",1
"DELATHOUWER, Leon",1
"DELATTRE, Marie",1
"DELAUNOY, Louis Albert Armand Etienne",1
"DELBECQUE, Albert",1
"DELBERGHE, Noël",1
"DELCHAMBRE, Emile",1
"DELCON, Louis",1
"DELCOURT, Frederic",1
"DELECOUR, Jocelyn",1
"DELEHANTY, Megan Catherine",1
"DELELIENNE, Charles",1
"DELEU, Ernest",1
"DELFINO, Carlos Francisco",1
"DELFINO, Giuseppe",1
"DELGADO DIEZ, Jose Raul",1
"DELGADO, Cesar",1
"DELGADO, Ciro Marques",1
"DELGADO, Marcelo",1
"DELGADO, Nuno",1
"DELGADO, Ricardo",1
"DELI, Rita",1
"DELIBAS, Orhan",1
"DELIBASIC, Mirza",1
"DELIS, Luis",1
"DELISE, Giovanni",1
"DELISSEN, Marc",1
"DELLA FIORI, Fabrizio",1
"DELLINGER, William Solon",1
"DELLO JOIO, Norman",1
"DELMEE, Jeroen",1
"DELMES, Werner",1
"DELNEKI, Gabor",1
"DELOACH, Joseph Nathaniel Jr.",1
"DELOCH, Ernst Hubertus",1
"DELOGE, Henri",1
"DELOOF, Pierre Marie",1
"DELPLA, Frederic",1
"DELPORTE, Charles",1
"DELRIEU, Philippe",1
"DELSARTE, Léon",1
"DELTCHEV, Stoyan",1
"DELTCHEVA, Ina",1
"DELTOUR, Carlos",1
"DELVART, Maurice",1
"DEMACHI, Yutaka",1
"DEMANET, Lucien",1
"DEMANGEL, Emile",1
"DEMARCO, Nelson",1
"DEMATTEI, Susan",1
"DEMBONCZYK, Tadeusz",1
"DEME, Jozsef",1
"DEMENTIEVA, Elena",1
"DEMENTYEVA, Elizaveta",1
"DEMERS, Jacques",1
"DEMET-BARRY, Deirdre",1
"DEMIACHKIEVITCH, Serguei",1
"DEMIANENKO, Viktor",1
"DEMIDDI, Alberto",1
"DEMINA, Svetlana",1
"DEMIR, Mahmut",1
"DEMITKOV, Anatoli",1
"DEMONTFAUCON, Frederic",1
"DEMPSEY, Joseph F.",1
"DEMPSEY, Nick",1
"DEN HERTOG, Fedor",1
"DEN OUDEN, Willemyntje (Willy)",1
"DENCH, Patricia",1
"DENDEBEROVA, Elena",1
"DENG, Linlin",1
"DENG, Yaping",1
"DENIS, Henri Léonard Barthélémi",1
"DENISOV, Victor",1
"DENISOV, Vladimir",1
"DENIZ, Leslie Jean",1
"DENMAN, Helen",1
"DENNIS, Clare",1
"DENNIS, Simon",1
"DENNY, Arthur",1
"DENTALE, Dario",1
"DENTON, William Thomas",1
"DEPRA, Giovanni",1
"DEPUTATOV, Viktor",1
DERBIST,1
"DERBYSHIRE, John Henry",1
"DERCKX, Annemarie",1
"DERCKX, Henri Jean Joseph",1
"DERENCY, Rene",1
"DERGANC, Stane",1
"DERIKX, Geert-Jan",1
"DERIKX, Rob",1
"DERIOUGUINA, Natalia",1
"DERIUGIN, Nikolai",1
"DERKSEN, Geert Jan",1
"DERMENDJIEVA, Vania",1
"DEROUY, Jean-Claude",1
"DERSCH, Hans",1
"DERSIDAN-ENE-PASCU, Ana",1
"DERYUGIN, Ivan",1
"DES JAMMONIERES, Charles Andre",1
"DESAYMONNET, Maurice",1
"DESCH, August George",1
"DESFORGES, Jean Catherine",1
"DESJARDINS, Ulise Joseph ""Peter""",1
"DESMARTEAU, Etienne",1
"DESMETTRE, Robert",1
"DESMOND, Lucy",1
"DESMUTHU, Chinadorai",1
"DESPAIGNE, Alfredo",1
"DESPATIE, Alexandre",1
"DESPEAUX, Jean",1
"DESPOTOVIC, Vesna",1
"DESPRES, Julien",1
"DESPRETS, Marcel",1
"DESTINE, Destin",1
"DETRE, Szabolcs",1
"DETRE, Zsolt",1
"DETREILLE, Georges",1
"DETTON, Marc P.",1
"DETWEILER, Robert Milan",1
"DEUTSCH, Eugen",1
"DEVACA, Jose",1
"DEVAUX, Jean André",1
DEVENOT,1
"DEVEREAUX, Robert",1
"DEVERIC, Stjepan",1
"DEVERS, Gail",1
"DEVETZI, Hrysopiyi",1
"DEVINE, Harold George",1
"DEVITT, John",1
"DEVONISH, Arnaldo",1
"DEVONISH, Marlon",1
"DEVOTI, Luca",1
"DEVYATOVA, Tatyana",1
"DEVYATOVSKIY, Vadim",1
"DEWICK, Steven",1
"DEWIN, Pierre",1
"DEWIT, Willie",1
"DEWITT, John",1
"DEYKIN, C.P.",1
"DEYNA, Kazimierz",1
"DEZI, Aldo",1
"DI BUO', Ilario",1
"DI BUO, Ilario",1
"DI CAPUA, Giuseppe",1
"DI CLEMENTE, Ramon",1
"DI DONNA, Roberto",1
"DI GENARO, Frank",1
"DI GIACOMO, Marina Emilce",1
"DI GREGORIO, Javier",1
"DI MARIA, Angel",1
"DI MARIO, Tania",1
"DI MARTINO, Jean-Francois",1
"DI PASQUALE, Arnaud",1
"DI PRALORMO, Emanuele",1
"DI ROSA, Manlio",1
"DIA BA, El Hadji Amadou",1
"DIACONESCU, Camelia",1
"DIAKOV, Lubtcho",1
"DIAMOND, Michael",1
"DIANDIGAVA, Tatyana",1
"DIAS, Luiz",1
"DIAS, Marcus Vinicius",1
"DIAS, Virna",1
"DIATCHENKO, Alexei",1
"DIAZ BABIER, Tulio",1
"DIAZ LOREN, Giorge",1
"DIAZ SAENZ VALIENTE, Carlos Enrique",1
"DIAZ, Felix",1
"DIAZ, Manuel",2
"DIAZ, Octavio J.",1
"DIAZ, Osvaldo",1
"DIBA, Vasile",1
"DIBABA, Ejegayehu",1
"DIBABA, Tirunesh",1
"DIBBERN, Viggo Valdemar",1
"DIBIASI, Klaus",1
"DIBOWSKI, Andreas",1
"DICARLO, George Thomas",1
"DICK, Christian",1
"DICK, Daisy",1
"DICKASON, Harry",1
"DICKENSCHEID, Tanja Roswitha",1
"DICKEY, R.A.",1
"DICKEY, William Paul",1
"DICKIE, Simon Charles",1
"DICKSON, David Gavin",1
"DICKSON, Peter",1
"DICU, Petre",1
DIDA,1
"DIDENKO, Valeri",1
"DIDRIKSON, Mildred",1
"DIDUK, Viktor",1
"DIEBEL, Nelson",1
DIEGO,1
DIEGO ALVES,1
"DIEMER, Brian Lee",1
"DIENELT, Kerry",1
"DIEPEVEEN, Cees Jaan",1
"DIERCXENS, Louis",1
DIERKES,1
"DIERS, Ines",1
"DIESCH, Eckart",1
"DIESCH, Jörg",1
"DIESSNER, Ullrich",1
"DIESSNER, Walter",1
"DIETRICH, Gerhard",1
"DIETRICH, Walter",1
"DIETRICH, Wilfried",2
"DIETSCHE, Hugo",1
"DIETZ, George",1
"DIETZ, John A.",1
"DIEV, Todor Nedyalkov",1
"DIGMAN, Peter",1
"DIGRE, Berit",1
"DIJKSTRA, Wieke",1
"DILDABEKOV, Mukhtarkhan",1
"DILETTI, Damon",1
"DILL-BUNDI, Robert",1
"DILLARD, Harrison",1
"DILLEY, Gary J.",1
"DILLION, James Leo",1
"DILLON, Angus F.",1
"DILLON, John Desmond",1
"DILOVA-BRAYNOVA, Diana",1
"DIMAS, Pyrros",1
"DIMAS, Trent",1
"DIMAVICIUS, Darius",1
"DIMITROV, Dimitr",1
"DIMITROV, Stefan",1
"DIMITROV, Tzvetan",1
"DIMITROV, Valentin Yordanov",1
"DIMITROV, Yantcho",1
"DIMITROVA, Rositsa",1
"DIMITROVA, Tania",1
"DIMKE, Harold",1
"DIMONT, Jacques",1
"DINALE, Alfredo",1
"DINARES MASSAGUE, Jose Antonio",1
"DINARES, Juan",1
"DINART, Didier",1
"DINCA, Alexandru",1
"DINES, James",1
"DINEYKIN, Stanislav",1
"DING, Meiyuan",1
"DINGELDEIN, Margaret",1
"DINWIDDIE, Marcus William",1
"DIOMIDOV, Sergei",1
"DIOUMASSI, Makan",1
"DIRKMAAT, Megan",1
"DIRRELL, Andre",1
"DISCHINGER, Terence Gilbert",1
"DISLEY, John Ivor",1
"DISSTON, Horace Cumberland",1
"DISY, Henri",1
"DITLEV-SIMONSEN, John Peder",1
"DITLEV-SIMONSEN, Olaf Christian Jr.",1
"DITTERT, Bernd",2
"DITTMAR, Hans Erik",1
"DITTMER, Andreas",1
"DITYATIN, Aleksandr",1
"DIVAC, Vladimir",1
"DIVORA, Riccardo",1
"DIX, Walter",1
"DIXON, Charles Percy",1
"DIXON, Craig",1
"DIXON, Diane Lynn",1
"DIXON, Frank J.",1
"DIXON, Georges",1
"DIXON, Medina",1
"DIXON, Richard Travers",1
"DIXON, Rodney",1
"DIXON, Victoria Jane",1
"DIZ, Alejandro",1
"DJAMALOUDINOV, Kamil",1
"DJANDJGAVA, Tatiana",1
"DJELKHIR, Khedafi",1
"DJIBER, Liutvi Akhmedov",1
"DJIGALOVA, Lioudmila",1
"DJOKOVIC, Novak",1
"DJORDJEVIC, Aleksandar",1
"DJUHO, Veselin",1
"DJUKIC, Slavica",1
"DJULFALAKIAN, Levon",1
"DJURASKOVIC, Vera",1
"DJURIC, Djordje",1
"DJURIC, Dragica",1
"DJURICA, Mirjana",1
"DJURKOVIC, Zorica",1
"DJUROVSKI, Milko",1
"DLUZEWSKA, Malgorzata",1
"DMITRIENKO, Grigori",1
"DMITRIEV, Roman",1
"DMITRIEVA, Elena",1
"DOAK, Peter John",1
"DOAK, Sloan",1
"DOBELEIT, Norbert",1
"DOBERSCHÜTZ, Gerlinde",1
"DOBERSCHÜTZ, Jens",1
"DOBESOVA, Bozena",1
"DOBMEIER, Annette",1
"DOBRATZ, Erin",1
"DOBRE, Anisoara",1
"DOBRE, Aurelia",1
"DOBRE, Danut",1
"DOBRESCU, Mircea",1
"DOBREV, Bogdan",1
"DOBREV, Dimitre Dimitrov",1
"DOBREV, Milen",1
"DOBRITOIU, Elena",1
"DOBROSKOK, Alexandre",1
"DOBROSKOK, Dmitriy",1
"DOBROVOLSKI, Igor",1
"DOBROWOLSKI, Wladyslaw",1
"DOBRYNSKA, Nataliia",1
"DOBSON, Louise",1
"DOCHERTY, Bevan",1
"DOD, Charlotte",1
"DOD, William",1
"DODD, Michael",1
"DODDS, Richard David Allan",1
"DODEMONT, Sophie",1
"DODWELL, Ben Philip",1
"DOE, Charles Webster",1
"DOEDES, L.",1
"DOEHRING, James",1
"DOERING, Lothar",1
"DOERNER, Luke",1
"DOGAN, Riza",1
"DOGONADZE, Anna",1
"DOGU, Yasar",1
"DOHERTY, Hugh Lawrence",2
"DOHERTY, John Kenneth",1
"DOHERTY, Reginald Frank",1
"DOKIWARI, Duncan",1
"DOKTOR, Martin",1
"DOKTURISHIVILI, Alexandr",1
"DOLAN, Tom",1
"DOLE, George Stuart",1
"DOLEZAL, Josef",1
"DOLFEN, Peter J.",1
"DOLGOPOLOVA, Elena",1
"DOLGOV, Vladimir",1
"DOLGOWICZ, Jan",1
"DOLGUSHIN, Aleksandr",1
"DOLININ, Valeri",1
"DOLIPSCHI, Victor",1
"DOLLHEISER, Hugo",1
"DOLLINGER, Rudolf",1
"DOLMAN, Evert Gerardus",1
"DOLQUES, L. Lucien",1
"DOLSON-CAVILL, Mildred Jeanette",1
"DOMAIN, Thomas",1
"DOMAN, Amanda",1
"DOMANI, Vyacheslav",1
"DOMBECK, Carola",1
"DOMBROWSKI, Lutz",1
"DOMECQ FORTUONDO, Juan Carlos",1
"DOMENICALI, Antonio",1
"DOMENICHELLI, Guiseppe",1
"DOMINGO MASSONI, Carlos",1
"DOMINIKOVIC, Davor",1
"DOMPERT, Alfred",1
"DONADEL, Marco",1
"DONAHUE, James Joseph",1
"DONALD, Jason",1
"DONATH, Ferenc",1
"DONATH, Ursula",1
"DONES, Erminio",1
"DONESCU, Anghelache",1
"DONEV, Asparukh",1
"DONG, Dong",1
"DONG, Jiong",1
"DONG, Zhaozhi",1
"DONGUZASHVILI, Tea",1
"DONIE, Scott R.",1
"DONIZETE LUIZ, Sergio",1
"DONKOVA, Yordanka",1
"DONLON, Peter Dwight",1
"DONNE, William Stephen",1
"DONNELLY, Euphrasia",1
"DONNELLY, John Henry",1
"DONNERS, Hermann",1
"DONNERS, Mijntje",1
"DONNERS, Wilhelmina",1
"DONOHOE, Shelagh",1
"DONOVAN, Anne Theresa",1
"DONUSZ, Eva",1
"DOOLING, Martin T.",1
"DOORMAN, Jetze",1
"DOPIERALA, Marek",1
"DOPP, Heiner",1
"DORADO, Natalia",1
"DORDONI, Giuseppe",1
"DORESTE, Jose Luis",1
"DORESTE, Luis",1
"DORFMANN, Xavier",1
"DORFNER, Alfons",1
"DORGEBRAY, Robert",1
"DORIO, Gabriella",1
"DORIZAS, Mikael M.",1
"DORJSUREN, Munkhbayar",1
"DORMAN, Loretta",1
"DORNIK, Polona",1
"DORODNOVA, Oxana",1
"DOROFTEI, Leonard Dorin",1
"DOROKHOV, Vladimir",1
"DOROVSKIH, Tatiana",1
"DORSEY, Carl James",1
"DORST, Christopher Taylor",1
"DOS SANTOS, Manoel",1
"DOSSEY, Ibrahim",1
"DOSSIN, Kurt",1
"DOSU, Joseph",1
"DOTSENKO, Sergey",1
"DOUBELL, Ralph",1
"DOUDA, Frantisek",1
"DOUDEVA, Diana",1
"DOUGLAS, David",1
"DOUGLAS, Donald Willis Jr.",1
"DOUGLAS, Guillermo",1
"DOUGLAS, Herbert Paul Jr.",1
"DOUGLAS, John William Henry T.",1
"DOUGLAS, Rowley",1
"DOUGLAS, Sandra Marie",1
"DOUGOUTCHIEV, Islam",1
"DOUGUINE, Dmitri",1
"DOUICHEBAEV, Talant",2
"DOUILLET, David",1
"DOUKOV, Mikho",1
"DOUNEV, Krassimir Nikolaev",1
"DOVER, Robert",1
"DOVER, Robert Jeffrey",1
"DOVGAL, Pavel",1
"DOVGALYONOK, Dmitri",1
"DOVGAN, Nikolai",1
"DOWLER, Joseph",1
"DOWLING, J.W.",1
"DOWNES, Arthur Drummond",1
"DOWNES, John Henry",1
"DOWNEY, Raymond Tyler",1
"DOWNIE, Gordon Hunter",1
"DOWNING, Burton",1
"DOYLE, Brian John",1
"DRAEGER, Richard Arthur",1
"DRAGAN, Stanislaw",1
"DRAGANITA, Cezar",1
"DRAGANJA, Duje",1
"DRAGESCU, George",1
"DRAGILA, Stacy",1
"DRAGOI, Gabriela",1
"DRAGULESCU, Marian",1
"DRAGUNSKI, Mark",1
"DRAICA, Ion",1
"DRAKENBERG, Hans",1
"DRANSART, Georges",1
"DRAPER, Chris",1
"DRAPER, Foy",1
"DRAVES, Victoria Manalo",1
"DRAYTON, Otis Paul",1
"DRECHSLER, Heike",2
"DREHER, Joseph",1
"DREHER, Lachlan",1
"DREHMEL, Jörg",1
"DREIBRODT, Gunter",1
"DREIFKE, Joachim",1
"DREOSSI, Bruno",1
"DRESCHER, Ludwig",1
"DRESSEL, Wally",1
"DRESSER, Ivan",1
"DRESTYAK-DUNAI, Lajos",1
"DREVAL, Aleksandr",1
"DREVINE, Dmitri",1
"DREWEK, Boleslaw",1
"DREWS, Egon",1
"DREXLER, Clyde",1
"DREYER, Gerald",1
"DREYFUS, Yves",1
"DRIESEN, Steffen",1
"DRIJVER, Johan Frederik",1
"DRIMBA, Ion",1
"DRIVAS, Dimitrios",1
"DRLJACA, Radmila",1
"DROEGEMUELLER, William Herbert",1
"DROESE-PUFE, Margitta",1
"DROGAN, Bernd",1
"DROGOSZ, Leszek (Lech)",1
"DRON, Georges",1
"DROOG, Henricus Antonius",1
"DROSE, Horst",1
"DROST, Johannes",1
"DRUART, Jr.",1
"DRULL, Elke",1
"DRUMMOND, Jon",1
"DRURY, Herbert",1
"DRURY, Herbert James",1
"DRUT, Guy",1
"DRYKE, Matthew Alexander",1
"DRYSDALE, Mahe",1
"DRÖSE, Karl",1
"DU, Jing",1
"DU, Li",1
"DUALDE SANTOS DE LA MADRID, Eduardo",1
"DUALDE SANTOS DE LA MADRID, Joaquin",1
"DUBBELDAM, Jeroen",1
"DUBE, Joseph Douglas",1
"DUBOISSON, Emil",1
"DUBOSCQ, Hugues",1
"DUBROVIN, Konstantin",1
"DUBROVSHCHIK, Vladimir",1
"DUBROVSKY, Boris",1
"DUC DE BISACCIA, Louis",1
"DUCATILLON, Alphonse",1
"DUCHEIX, Franck",1
"DUCHKOVA, Milena",1
"DUCKE, Peter",1
"DUCKER, George",1
"DUCKETT, Richard Louis",1
"DUCKWITZ, Eike",1
"DUCRET, Roger François",1
"DUDAS, Zoltan",1
"DUDZIAK, Marjan",1
"DUE, Peter",1
"DUE, Steen",1
"DUENAS, Yobal",1
"DUENKEL, Virginia Ruth",1
"DUENSING, Brian",1
"DUEY, Henry Ludwig",1
"DUFF, Jason",1
"DUFFOY, Louis",1
"DUFOUR, Frederic",1
"DUFOURT D'ASTAFORT, Michel",1
"DUGGAN, Luis J.",1
"DUHA, John",1
"DUJARDIN, Paul",1
"DUKE, John",1
"DULEEV, Evgeni",1
"DULIEUX, Henri",1
"DUMANOIU, Laurentiu",1
"DUMAS, Charles Everett",1
"DUMBADZE, Nina",1
"DUMCHEV, Aleksandr",1
"DUMCHEVA, Antonina",1
"DUMITRACHE, Maria Magdalena",1
"DUMITRESCU, Constantin",1
"DUMITRESCU, Daniel",1
"DUMITRESCU, Ion",1
"DUMITRESCU, Roxana Daniela",1
"DUMITRU, Alexe",1
"DUMITRU, Alina Alexandra",1
"DUMITRU, Marian",1
"DUMITRU, Viorica",1
"DUMONTOIS, Robert",1
"DUMOULIN, Franck",1
"DUNAI, Antal",1
"DUNAI, Ede",1
"DUNAI, Janos",1
"DUNAND, Bernard",1
"DUNAVSKA, Adriana",1
"DUNBAR, James Ralph",1
"DUNCAN, James Henry",1
"DUNCAN, Timothy",1
"DUNDR, Frank",1
"DUNECKI, Leszek",1
"DUNIMERTH, Frank",1
"DUNKA, Rodica",1
"DUNKLE, Nancy Lynn",1
"DUNLAP, David Coombs",1
"DUNLOP, David",1
"DUNN PLOESSEL, Velma Clancy",1
"DUNN, Gordon Glover",1
"DUNNE, David Michael",1
"DUNSKA-KRZESINSKA, Elzbieta",1
DUPARC,1
"DUPLANTY, Christopher",1
"DUPLITZER, Imke",1
"DUPONT, Clément",1
"DUPONT, Emile",1
"DUPONT, Jacques",1
"DUPOUY, Albert",1
"DUPRE, C.",1
"DUPUREUR, Maryvonne",1
"DURACK, Fanny",1
"DURALIEV, Osman",1
"DURAN, Andrea",1
"DURAND JR., Pierre",1
"DURANT, Albert",1
"DURANT, Hugh",1
"DURAU, Cornel",1
"DURDYS, Bohumil",1
"DUREUIL, Ernest",1
"DURIN, Paul Joseph",1
"DURKOVIC, Vladimir",1
"DURQUETTY, Maurice",1
"DURSCH, Michael",1
"DUSEK, Adolf",1
"DUSHEV, Andrian",1
"DUSING, Nate",1
"DUSON, Emiel Paulus Josef",1
"DUSSERRE, Michelle Hollis",1
"DUTHIE, James Livingstone",1
"DUTTON, Brett",1
"DUTTON, E.O.",1
"DUTTON, Phillip",1
"DUVAL, Alfred W.",1
"DUVALL, Samuel Harding",1
"DUVALON CARRION, Ramon",1
"DUVANT, Georges",1
"DUVERGEL, Alfredo",1
"DUVERGEL, Giorbis",1
"DUVERGER, René",1
"DUVHOLT, Kristine",1
"DUVIGNEAU, Bernd",1
"DUWELIUS, Richard Lloyd",1
"DUYSTER, Jeroen",1
"DUYSTER, Willemijn",1
"DVOINIKOV, Valeri",1
"DVORAK, Charles",1
"DVORAK, Douglas Scott",1
"DVORAK, Tomas",1
"DVORNY, Ivan",1
"DWYER, Jamie",1
"DWYER, Patrick",1
"DYDAK, Jan",1
"DYER, Hector Monroe",1
"DYLDIN, Maksim",1
"DYLEWSKA, Izabela",1
"DYLEWSKA-SWIATOWIAK, Izabella",1
"DYRDYRA, Vitali",1
"DYROEN-LANCER, Becky",1
"DYRSCH, Gustaf",1
"DYRSSEN, Gustaf",1
"DZARASOV, Savkus",1
"DZENELADZE, Roman",1
"DZHORDZHIKIYA, Nodar",1
"DZHUMANAZAROV, Setymkul",1
"DZIECIOL, Iwona",1
"DZIEDZIC, Stanley Joseph, Jr.",1
"DZIOUBA, Irina",1
"DZODZUASHVILI, Revaz",1
"DZOMBA, Mirza",1
"DZUGELI, Medeya",1
"DZUMADILOV, Bulat",1
"De AMEZOLA y ASPIZUA, José",1
"DÄHNE, Heike",1
